mes,cliente,canal,importe,compras
2024-07-01,70244_G,Online,32770.248,1
2024-07-01,70245_G,Online,34241.322,1
2024-07-01,70246_G,Online,20727.273,1
2024-07-01,70247_G,Online,12354.651,1
2024-07-01,70248_G,Online,40748.76,1
2024-07-01,70249_G,Online,32770.248,1
2024-07-01,70250_G,Online,19379.339,1
2024-07-01,70251_G,Online,75621.412378,1
2024-07-01,70252_G,Online,31446.281,1
2024-07-01,70253_G,Online,45884.298,1
2024-07-01,70254_G,Online,45314.876,1
2024-07-01,70255_G,Online,30141.322,1
2024-07-01,70256_G,Online,22942.149,1
2024-07-01,70257_G,Online,45314.876,1
2024-07-01,70258_G,Online,31801.653,1
2024-07-01,70259_G,Online,22942.149,1
2024-07-01,70260_G,Online,49853.719,1
2024-07-01,70261_G,Online,20419.858,1
2024-07-01,70262_G,Online,14159.504,1
2024-07-01,70263_G,Online,119957.611084,1
2024-07-01,70264_G,Online,41528.926,1
2024-07-01,70265_G,Online,14159.504,1
2024-07-01,70266_G,Online,70593.388,2
2024-07-01,70267_G,Online,20727.273,1
2024-07-01,70268_G,Online,34172.911,1
2024-07-01,70269_G,Online,33877.542,1
2024-07-01,70270_G,Online,56272.727,1
2024-07-01,70271_G,Online,22942.149,1
2024-07-01,70272_G,Online,41597.521,1
2024-07-01,70273_G,Online,34241.322,1
2024-07-01,70274_G,Online,19379.339,1
2024-07-01,70275_G,Online,42175.207,1
2024-07-01,70276_G,Online,32770.248,1
2024-07-01,70277_G,Online,70122.314,1
2024-07-01,70278_G,Online,27263.636,1
2024-07-01,70279_G,Online,57699.172,1
2024-07-01,70280_G,Online,19111.57,1
2024-07-01,70281_G,Online,41597.521,1
2024-07-01,70282_G,Online,30380.992,1
2024-07-01,70283_G,Online,32770.248,1
2024-07-01,70284_G,Online,19379.339,1
2024-07-01,70285_G,Online,32770.248,1
2024-07-01,70286_G,Online,30169.421,1
2024-07-01,70287_G,Online,31446.281,1
2024-07-01,70288_G,Online,88236.364,3
2024-07-01,70289_G,Online,33181.992,1
2024-07-01,70290_G,Online,45314.876,1
2024-07-01,70291_G,Online,32404.959,1
2024-07-01,70292_G,Online,41597.521,1
2024-07-01,70293_G,Online,19480.992,1
2024-07-01,70294_G,Online,19379.339,1
2024-07-01,70295_G,Online,55546.281,1
2024-07-01,70296_G,Online,19908.701,1
2024-07-01,70297_G,Online,56039.67,1
2024-07-01,70298_G,Online,43613.223,1
2024-07-01,70299_G,Online,41597.521,1
2024-07-01,70300_G,Online,27596.694,1
2024-07-01,70301_G,Online,45314.876,1
2024-07-01,70302_G,Online,45314.876,1
2024-07-01,70303_G,Online,27212.397,1
2024-07-01,70304_G,Online,43613.223,1
2024-07-01,70305_G,Online,28019.835,1
2024-07-01,70306_G,Online,35161.448,1
2024-07-01,70307_G,Online,32770.248,1
2024-07-01,70308_G,Online,32770.248,1
2024-07-01,70309_G,Online,19268.701,1
2024-07-01,70310_G,Online,19379.339,1
2024-07-01,70311_G,Online,28019.835,1
2024-07-01,70312_G,Online,7986.777,1
2024-07-01,70313_G,Online,19379.339,1
2024-07-01,70314_G,Online,29562.458,2
2024-07-01,70315_G,Online,42175.207,1
2024-07-01,70316_G,Online,17677.296,1
2024-07-01,70317_G,Online,45314.876,1
2024-07-01,70318_G,Online,32770.248,1
2024-07-01,70319_G,Online,27579.339,1
2024-07-01,70320_G,Online,35033.884,1
2024-07-01,70321_G,Online,32770.248,1
2024-07-01,70322_G,Online,32770.248,1
2024-07-01,70323_G,Online,73841.323,2
2024-07-01,70324_G,Online,13108.254,1
2024-07-01,70325_G,Online,14159.504,1
2024-07-01,70326_G,Online,47103.306,2
2024-07-01,70327_G,Online,32770.248,1
2024-07-01,70328_G,Online,43613.223,1
2024-07-01,70329_G,Online,27263.636,1
2024-07-01,70330_G,Online,31446.281,1
2024-07-01,70331_G,Online,11254.651,1
2024-07-01,70332_G,Online,21008.701,1
2024-07-01,70333_G,Online,58831.405,2
2024-07-01,70334_G,Online,25995.867,1
2024-07-01,70335_G,Online,43613.223,1
2024-07-01,70336_G,Online,45314.876,1
2024-07-01,70337_G,Online,14159.504,1
2024-07-01,70338_G,Online,0.0,2
2024-07-01,70339_G,Online,27263.636,1
2024-07-01,70340_G,Online,16001.652,1
2024-07-01,70341_G,Online,52203.306,1
2024-07-01,70342_G,Online,45314.876,1
2024-07-01,70343_G,Online,14159.504,1
2024-07-01,70344_G,Online,29963.229,1
2024-07-01,70345_G,Online,65891.737,1
2024-07-01,70346_G,Online,14159.504,1
2024-07-01,70347_G,Online,11254.651,1
2024-07-01,70348_G,Online,14159.504,1
2024-07-01,70349_G,Online,46731.405,1
2024-07-01,70350_G,Online,27263.636,1
2024-07-01,70351_G,Online,28019.835,1
2024-07-01,70352_G,Online,30169.421,1
2024-07-01,70353_G,Online,43613.223,1
2024-07-01,70354_G,Online,32409.091,1
2024-07-01,70355_G,Online,31021.488,1
2024-07-01,70356_G,Online,45314.876,1
2024-07-01,70357_G,Online,28561.157,1
2024-07-01,70358_G,Online,189004.959,1
2024-07-01,70359_G,Online,109303.087393,1
2024-07-01,70360_G,Online,27200.826,1
2024-07-01,70361_G,Online,11965.048,1
2024-07-01,70362_G,Online,27806.002,1
2024-07-01,70363_G,Online,48447.99,1
2024-07-01,70364_G,Online,14159.504,1
2024-07-01,70365_G,Online,62842.974,1
2024-07-01,70366_G,Online,29640.496,1
2024-07-01,70367_G,Online,31446.281,1
2024-07-01,70368_G,Online,24820.661,1
2024-07-01,70369_G,Online,62193.389,1
2024-07-01,70370_G,Online,42175.207,1
2024-07-01,70371_G,Online,49495.867,1
2024-07-01,70372_G,Online,32770.248,1
2024-07-01,70373_G,Online,11425.767,1
2024-07-01,70374_G,Online,28019.835,1
2024-07-01,70375_G,Online,18967.768,1
2024-07-01,70376_G,Online,10340.496,1
2024-07-01,70377_G,Online,29640.496,1
2024-07-01,70378_G,Online,28019.835,1
2024-07-01,70379_G,Online,42175.207,1
2024-07-01,70380_G,Online,28561.157,1
2024-07-01,70381_G,Online,22274.38,1
2024-07-01,70382_G,Online,14159.504,1
2024-07-01,70383_G,Online,43613.223,1
2024-07-01,70384_G,Online,7986.777,1
2024-07-01,70385_G,Online,47569.421,1
2024-07-01,70386_G,Online,28561.157,1
2024-07-01,70387_G,Online,20214.876,1
2024-07-01,70388_G,Online,19832.232,1
2024-07-01,70389_G,Online,28561.157,1
2024-07-01,70390_G,Online,43613.223,1
2024-07-01,70391_G,Online,19229.751,1
2024-07-01,70392_G,Online,17069.767,1
2024-07-01,70393_G,Online,20839.669,1
2024-07-01,70394_G,Online,102467.666532,1
2024-07-01,70395_G,Online,28019.835,1
2024-07-01,70396_G,Online,28019.835,1
2024-07-01,70397_G,Online,19622.337,1
2024-07-01,70398_G,Online,20636.364,1
2024-07-01,70399_G,Online,28019.835,1
2024-07-01,70400_G,Online,43613.223,1
2024-07-01,70401_G,Online,36805.785,1
2024-07-01,70402_G,Online,31514.876,1
2024-07-01,70403_G,Online,34809.09,1
2024-07-01,70404_G,Online,36837.19,1
2024-07-01,70405_G,Online,35129.752,1
2024-07-01,70406_G,Online,32770.248,1
2024-07-01,70407_G,Online,43613.223,1
2024-07-01,70408_G,Online,27263.636,1
2024-07-01,70409_G,Online,125961.468204,1
2024-07-01,70410_G,Online,45314.876,1
2024-07-01,70411_G,Online,43126.446,1
2024-07-01,70412_G,Online,22234.711,1
2024-07-01,70413_G,Online,40748.76,1
2024-07-01,70414_G,Online,28019.835,1
2024-07-01,70415_G,Online,32770.248,1
2024-07-01,70416_G,Online,40748.76,1
2024-07-01,70417_G,Online,45314.876,1
2024-07-01,70418_G,Online,43613.223,1
2024-07-01,70419_G,Online,20337.19,1
2024-07-01,70420_G,Online,77749.654312,1
2024-07-01,70421_G,Online,38469.421,1
2024-07-01,70422_G,Online,36047.107,1
2024-07-01,70423_G,Online,22274.38,1
2024-07-01,70424_G,Online,43613.223,1
2024-07-01,70425_G,Online,76877.686,1
2024-07-01,70426_G,Online,27579.339,1
2024-07-01,70427_G,Online,32770.248,1
2024-07-01,70428_G,Online,26637.189,1
2024-07-01,70429_G,Online,33717.321283,1
2024-07-01,70430_G,Online,31285.124,1
2024-07-01,70431_G,Online,39638.016,1
2024-07-01,70432_G,Online,12819.834,1
2024-07-01,70433_G,Online,32770.248,1
2024-07-01,70434_G,Online,27579.339,1
2024-07-01,70435_G,Online,38792.562,1
2024-07-01,70436_G,Online,20942.149,1
2024-07-01,70437_G,Online,45861.983,1
2024-07-01,70438_G,Online,22274.38,1
2024-07-01,70439_G,Online,21064.463,1
2024-07-01,70440_G,Online,94004.958,1
2024-07-01,70441_G,Online,28019.835,1
2024-07-01,70442_G,Online,32807.437,1
2024-07-01,70443_G,Online,14159.504,1
2024-07-01,70444_G,Online,28019.835,1
2024-07-01,70445_G,Online,8443.668,1
2024-07-01,70446_G,Online,41528.926,1
2024-07-01,70447_G,Online,38469.421,1
2024-07-01,70448_G,Online,24586.002,1
2024-07-01,70449_G,Online,39749.587,1
2024-07-01,70450_G,Online,28561.157,1
2024-07-01,70451_G,Online,42175.207,1
2024-07-01,70452_G,Online,22449.587,1
2024-07-01,70453_G,Online,39722.314,1
2024-07-01,70454_G,Online,32332.231,1
2024-07-01,70455_G,Online,17675.982,1
2024-07-01,70456_G,Online,119957.611084,1
2024-07-01,70457_G,Online,45314.876,1
2024-07-01,70458_G,Online,45314.876,1
2024-07-01,70459_G,Online,38469.421,1
2024-07-01,70460_G,Online,22387.077,1
2024-07-01,70461_G,Online,16486.777,1
2024-07-01,70462_G,Online,14159.504,1
2024-07-01,70463_G,Online,27579.339,1
2024-07-01,70464_G,Online,14159.504,1
2024-07-01,70465_G,Online,41072.727,1
2024-07-01,70466_G,Online,56023.967,2
2024-07-01,70467_G,Online,13530.651,1
2024-07-01,70468_G,Online,22274.38,1
2024-07-01,70469_G,Online,65214.810785,1
2024-07-01,70470_G,Online,43126.446,1
2024-07-01,70471_G,Online,22661.391,1
2024-07-01,70472_G,Online,45314.876,1
2024-07-01,70473_G,Online,32770.248,1
2024-07-01,70474_G,Online,21375.208,1
2024-07-01,70475_G,Online,14159.504,1
2024-07-01,70476_G,Online,156391.495084,2
2024-07-01,70477_G,Online,23626.446,1
2024-07-01,70478_G,Online,22291.841,1
2024-07-01,70479_G,Online,14159.504,1
2024-07-01,70480_G,Online,20384.298,1
2024-07-01,70481_G,Online,43613.223,1
2024-07-01,70482_G,Online,61363.637,1
2024-07-01,70483_G,Online,27579.339,1
2024-07-01,70484_G,Online,23423.141,1
2024-07-01,70485_G,Online,12267.048,1
2024-07-01,70486_G,Online,28019.835,1
2024-07-01,70487_G,Online,40748.76,1
2024-07-01,70488_G,Online,43613.223,1
2024-07-01,70489_G,Online,32770.248,1
2024-07-01,70490_G,Online,45517.356,1
2024-07-01,70491_G,Online,28019.835,1
2024-07-01,70492_G,Online,32709.918,1
2024-07-01,70493_G,Online,19229.751,1
2024-07-01,70494_G,Online,43126.446,1
2024-07-01,70495_G,Online,28019.835,1
2024-07-01,70496_G,Online,30961.984,1
2024-07-01,70497_G,Online,28019.835,1
2024-07-01,70498_G,Online,22274.38,1
2024-07-01,70499_G,Online,104511.571,1
2024-07-01,70500_G,Online,58907.452,1
2024-07-01,70501_G,Online,43613.223,1
2024-07-01,70502_G,Online,43613.223,1
2024-07-01,70503_G,Online,21740.496,1
2024-07-01,70504_G,Online,8000.826,1
2024-07-01,70505_G,Online,21446.281,1
2024-07-01,70506_G,Online,43613.223,1
2024-07-01,70507_G,Online,28019.835,1
2024-07-01,70508_G,Online,27263.636,1
2024-07-01,70509_G,Online,32770.248,1
2024-07-01,70510_G,Online,20046.282,1
2024-07-01,70511_G,Online,28019.835,1
2024-07-01,70512_G,Online,36047.107,1
2024-07-01,70513_G,Online,12267.048,1
2024-07-01,70514_G,Online,44505.785,1
2024-07-01,70515_G,Online,27596.694,1
2024-07-01,70517_G,Online,20461.983,1
2024-07-01,70518_G,Online,27263.636,1
2024-07-01,70519_G,Online,30343.088,1
2024-07-01,70520_G,Online,32770.248,1
2024-07-01,70521_G,Online,12390.106,1
2024-07-01,70522_G,Online,30889.256,1
2024-07-01,70523_G,Online,28019.835,1
2024-07-01,70524_G,Online,28019.835,1
2024-07-01,70525_G,Online,56039.67,2
2024-07-01,70526_G,Online,22917.356,1
2024-07-01,70527_G,Online,116041.321,1
2024-07-01,70528_G,Online,42175.207,1
2024-07-01,70529_G,Online,16437.296,1
2024-07-01,70530_G,Online,70871.348822,1
2024-07-01,70531_G,Online,12372.048,1
2024-07-01,70532_G,Online,39070.483,1
2024-07-01,70533_G,Online,32770.248,1
2024-07-01,70534_G,Online,27074.379,1
2024-07-01,70535_G,Online,22942.149,1
2024-07-01,70536_G,Online,22942.149,1
2024-07-01,70537_G,Online,30169.421,1
2024-07-01,70538_G,Online,43613.223,1
2024-07-01,70539_G,Online,81150.412,1
2024-07-01,70540_G,Online,19379.339,1
2024-07-01,70541_G,Online,11900.106,1
2024-07-01,70542_G,Online,27579.339,1
2024-07-01,70543_G,Online,45314.876,1
2024-07-01,70544_G,Online,28328.099,1
2024-07-01,70545_G,Online,21142.976,1
2024-07-01,70546_G,Online,22942.149,1
2024-07-01,70547_G,Online,20727.273,1
2024-07-01,70548_G,Online,30714.05,1
2024-07-01,70549_G,Online,28019.835,1
2024-07-01,70550_G,Online,20727.273,1
2024-07-01,70551_G,Online,27596.694,1
2024-07-01,70552_G,Online,14159.504,1
2024-07-01,70553_G,Online,19900.826,1
2024-07-01,70554_G,Online,20727.273,1
2024-07-01,70555_G,Online,44228.099,1
2024-07-01,70556_G,Online,23197.762,1
2024-07-01,70557_G,Online,27596.694,1
2024-07-01,70558_G,Online,25507.139,1
2024-07-01,70559_G,Online,33090.909,1
2024-07-01,70560_G,Online,32770.248,1
2024-07-01,70561_G,Online,40748.76,1
2024-07-01,70562_G,Online,13660.048,1
2024-07-01,70563_G,Online,43613.223,1
2024-07-01,70564_G,Online,66032.231,1
2024-07-01,70565_G,Online,44155.372,2
2024-07-01,70566_G,Online,53790.082,1
2024-07-01,70567_G,Online,27579.339,1
2024-07-01,70568_G,Online,20214.049,1
2024-07-01,70569_G,Online,32770.248,1
2024-07-01,70570_G,Online,32770.248,1
2024-07-01,70571_G,Online,20947.108,1
2024-07-01,70572_G,Online,14159.504,1
2024-07-01,70573_G,Online,22274.38,1
2024-07-01,70574_G,Online,10340.496,1
2024-07-01,70575_G,Online,29770.247,1
2024-07-01,70576_G,Online,32770.248,1
2024-07-01,70577_G,Online,45214.876,1
2024-07-01,70578_G,Online,10340.496,1
2024-07-01,70579_G,Online,14363.783,1
2024-07-01,70580_G,Online,17448.933,1
2024-07-01,70581_G,Online,30714.05,1
2024-07-01,70582_G,Online,10340.496,1
2024-07-01,70583_G,Online,43613.224,1
2024-07-01,70584_G,Online,38730.579,1
2024-07-01,70585_G,Online,34614.05,1
2024-07-01,70586_G,Online,72515.702,1
2024-07-01,70587_G,Online,23391.841,1
2024-07-01,70588_G,Online,89971.902,1
2024-07-01,70589_G,Online,28019.835,1
2024-07-01,70590_G,Online,28019.835,1
2024-07-01,70591_G,Online,28019.835,1
2024-07-01,70592_G,Online,21634.711,1
2024-07-01,70593_G,Online,12264.341,1
2024-07-01,70594_G,Online,14159.504,1
2024-07-01,70595_G,Online,10682.668,1
2024-07-01,70596_G,Online,22511.144,1
2024-07-01,70597_G,Online,27579.339,1
2024-07-01,70598_G,Online,28019.835,1
2024-07-01,70599_G,Online,28400.978,1
2024-07-01,70600_G,Online,43613.223,1
2024-07-01,70601_G,Online,10800.106,1
2024-07-01,70602_G,Online,42175.207,1
2024-07-01,70603_G,Online,14159.504,1
2024-07-01,70604_G,Online,45314.876,1
2024-07-01,70605_G,Online,36604.132,1
2024-07-01,70606_G,Online,11900.106,1
2024-07-01,70607_G,Online,20680.992,1
2024-07-01,70608_G,Online,28356.198,1
2024-07-01,70609_G,Online,32770.248,1
2024-07-01,70610_G,Online,27366.115,1
2024-07-01,70611_G,Online,26114.875,1
2024-07-01,70612_G,Online,27596.694,1
2024-07-01,70613_G,Online,48421.487,1
2024-07-01,70614_G,Online,31446.281,1
2024-07-01,70615_G,Online,45595.041,1
2024-07-01,70616_G,Online,45078.512,1
2024-07-01,70617_G,Online,14159.504,1
2024-07-01,70618_G,Online,65214.810785,1
2024-07-01,70619_G,Online,27263.636,1
2024-07-01,70620_G,Online,45314.876,1
2024-07-01,70621_G,Online,27200.826,1
2024-07-01,70622_G,Online,27263.636,1
2024-07-01,70623_G,Online,32770.248,1
2024-07-01,70624_G,Online,31947.108,1
2024-07-01,70625_G,Online,25644.628,1
2024-07-01,70626_G,Online,14159.504,1
2024-07-01,70627_G,Online,28019.835,1
2024-07-01,70628_G,Online,14159.504,1
2024-07-01,70629_G,Online,44180.165,1
2024-07-01,70630_G,Online,28019.835,1
2024-07-01,70631_G,Online,14159.504,1
2024-07-01,70632_G,Online,41672.727,1
2024-07-01,70633_G,Online,21064.463,1
2024-07-01,70634_G,Online,27200.826,1
2024-07-01,70635_G,Online,9239.197,1
2024-07-01,70636_G,Online,38266.942,1
2024-07-01,70637_G,Online,19900.826,1
2024-07-01,70638_G,Online,14358.767,1
2024-07-01,70639_G,Online,14159.504,1
2024-07-01,70640_G,Online,14159.504,1
2024-07-01,70641_G,Online,48682.856,2
2024-07-01,70642_G,Online,22274.38,1
2024-07-01,70643_G,Online,38469.421,1
2024-07-01,70644_G,Online,32770.248,1
2024-07-01,70645_G,Online,22865.289,1
2024-07-01,70646_G,Online,46022.314,1
2024-07-01,70647_G,Online,27200.826,1
2024-07-01,70648_G,Online,14159.504,1
2024-07-01,70649_G,Online,10340.496,1
2024-07-01,70650_G,Online,26964.464,1
2024-07-01,70651_G,Online,27579.339,1
2024-07-01,70652_G,Online,133126.447,1
2024-07-01,70653_G,Online,10340.496,1
2024-07-01,70654_G,Online,28019.835,1
2024-07-01,70655_G,Online,32770.248,1
2024-07-01,70656_G,Online,28019.835,1
2024-07-01,70657_G,Online,52962.81,1
2024-07-01,70658_G,Online,45314.876,1
2024-07-01,70659_G,Online,28019.835,1
2024-07-01,70660_G,Online,21890.909,1
2024-07-01,70661_G,Online,16763.559,1
2024-07-01,70662_G,Online,22274.38,1
2024-07-01,70663_G,Online,46388.43,1
2024-07-01,70664_G,Online,32770.248,1
2024-07-01,70665_G,Online,46388.43,1
2024-07-01,70666_G,Online,8656.198,3
2024-07-01,70667_G,Online,25095.67,1
2024-07-01,70668_G,Online,10340.496,1
2024-07-01,70669_G,Online,17592.56,1
2024-07-01,70670_G,Online,43613.223,1
2024-07-01,70671_G,Online,27579.339,1
2024-07-01,70672_G,Online,45314.876,1
2024-07-01,70673_G,Online,28019.835,1
2024-07-01,70674_G,Online,27579.339,1
2024-07-01,70675_G,Online,14159.504,1
2024-07-01,70676_G,Online,33161.158,1
2024-07-01,70677_G,Online,62000.827,1
2024-07-01,70678_G,Online,28561.157,1
2024-07-01,70679_G,Online,32770.248,1
2024-07-01,70680_G,Online,14159.504,1
2024-07-01,70681_G,Online,32770.248,1
2024-07-01,70682_G,Online,14159.504,1
2024-07-01,70683_G,Online,27263.636,1
2024-07-01,70684_G,Online,46388.43,1
2024-07-01,70685_G,Online,43613.223,1
2024-07-01,70686_G,Online,45567.205,2
2024-07-01,70687_G,Online,14159.504,1
2024-07-01,70688_G,Online,14159.504,1
2024-07-01,70689_G,Online,22274.38,1
2024-07-01,70690_G,Online,4095.041,1
2024-07-01,70691_G,Online,42175.207,1
2024-07-01,70692_G,Online,20215.701,1
2024-07-01,70693_G,Online,43613.223,1
2024-07-01,70694_G,Online,27263.636,1
2024-07-01,70695_G,Online,46388.43,1
2024-07-01,70696_G,Online,86633.884,1
2024-07-01,70697_G,Online,46388.43,1
2024-07-01,70698_G,Online,7986.777,1
2024-07-01,70699_G,Online,27200.826,1
2024-07-01,707_G,Minorista,1272338.463,13
2024-07-01,70700_G,Online,41259.504,1
2024-07-01,70701_G,Online,92776.86,2
2024-07-01,70702_G,Online,17285.56,1
2024-07-01,70703_G,Online,22274.38,1
2024-07-01,70704_G,Online,31004.133,1
2024-07-01,70705_G,Online,62533.058,1
2024-07-01,70706_G,Online,97588.234823,1
2024-07-01,70707_G,Online,111997.521,2
2024-07-01,70708_G,Online,40748.76,1
2024-07-01,70709_G,Online,42175.207,1
2024-07-01,70710_G,Online,97588.234823,1
2024-07-01,70711_G,Online,31446.281,1
2024-07-01,70712_G,Online,10340.496,1
2024-07-01,70713_G,Online,176725.62,3
2024-07-01,70714_G,Online,65214.810785,1
2024-07-01,70715_G,Online,142442.548995,3
2024-07-01,70716_G,Online,13848.279,1
2024-07-01,70717_G,Online,160855.371,2
2024-07-01,70718_G,Online,41528.926,1
2024-07-01,70719_G,Online,46388.43,1
2024-07-01,70720_G,Online,97588.234823,1
2024-07-01,70721_G,Online,45314.876,1
2024-07-01,70722_G,Online,41528.926,1
2024-07-01,70723_G,Online,21348.583,1
2024-07-01,70724_G,Online,8907.766,1
2024-07-01,70725_G,Online,58461.98300000001,2
2024-07-01,70726_G,Online,25479.339,1
2024-07-01,70727_G,Online,97588.234823,1
2024-07-01,70728_G,Online,23510.744,1
2024-07-01,70729_G,Online,22942.149,1
2024-07-01,70730_G,Online,32770.248,1
2024-07-01,70731_G,Online,22806.612,1
2024-07-01,70732_G,Online,42813.223,1
2024-07-01,70733_G,Online,16334.814,1
2024-07-01,70734_G,Online,20947.108,2
2024-07-01,70735_G,Online,28019.835,1
2024-07-01,70736_G,Online,23510.744,1
2024-07-01,70737_G,Online,22274.38,1
2024-07-01,70738_G,Online,27579.339,1
2024-07-01,70739_G,Online,21607.438,1
2024-07-01,70740_G,Online,12732.232,1
2024-07-01,70741_G,Online,14159.504,1
2024-07-01,70742_G,Online,6433.058,1
2024-07-01,70743_G,Online,45335.537,1
2024-07-01,70744_G,Online,92776.86,1
2024-07-01,70745_G,Online,22942.149,1
2024-07-01,70746_G,Online,54080.992,2
2024-07-01,70747_G,Online,31511.57,1
2024-07-01,70748_G,Online,22942.149,1
2024-07-01,70749_G,Online,47021.488,1
2024-07-01,70750_G,Online,10340.496,1
2024-07-01,70751_G,Online,12748.279,1
2024-07-01,70752_G,Online,23510.744,1
2024-07-01,70753_G,Online,14159.504,1
2024-07-01,70754_G,Online,20680.992,1
2024-07-01,70755_G,Online,23510.744,1
2024-07-01,70756_G,Online,129036.363,1
2024-07-01,70757_G,Online,20680.992,1
2024-07-01,70758_G,Online,46388.43,1
2024-07-01,70759_G,Online,21064.463,1
2024-07-01,70760_G,Online,14159.504,1
2024-07-01,70761_G,Online,20942.149,1
2024-07-01,70762_G,Online,7986.777,1
2024-07-01,70763_G,Online,19116.529,1
2024-07-01,70764_G,Online,20835.537,1
2024-07-01,70765_G,Online,28019.835,1
2024-07-01,70766_G,Online,26342.975,1
2024-07-01,70767_G,Online,42249.587,1
2024-07-01,70768_G,Online,13848.279,1
2024-07-01,70769_G,Online,14159.504,1
2024-07-01,70770_G,Online,21957.461,1
2024-07-01,70771_G,Online,8009.917,1
2024-07-01,70772_G,Online,41528.926,1
2024-07-01,70773_G,Online,19312.397,1
2024-07-01,70774_G,Online,17217.461,1
2024-07-01,70775_G,Online,23510.744,1
2024-07-01,70776_G,Online,22806.612,1
2024-07-01,70777_G,Online,23510.744,1
2024-07-01,70778_G,Online,63595.041,1
2024-07-01,70779_G,Online,21064.463,1
2024-07-01,70780_G,Online,22806.612,1
2024-07-01,70781_G,Online,12732.232,2
2024-07-01,70782_G,Online,86135.538,2
2024-07-01,70783_G,Online,18774.38,1
2024-07-01,70784_G,Online,32770.248,1
2024-07-01,70785_G,Online,20776.033,1
2024-07-01,70786_G,Online,22806.612,1
2024-07-01,70787_G,Online,22274.38,1
2024-07-01,70788_G,Online,46388.43,1
2024-07-01,70789_G,Online,15046.172,1
2024-07-01,70790_G,Online,21791.841,1
2024-07-01,70791_G,Online,27316.434,1
2024-07-01,70792_G,Online,23510.744,1
2024-07-01,70793_G,Online,122344.629,1
2024-07-01,70794_G,Online,12069.767,1
2024-07-01,70795_G,Online,63947.934,1
2024-07-01,70796_G,Online,19993.461,1
2024-07-01,70797_G,Online,23510.744,1
2024-07-01,70798_G,Online,19941.345,1
2024-07-01,70799_G,Online,33949.588,1
2024-07-01,70800_G,Online,53503.306,1
2024-07-01,70801_G,Online,70019.83499999999,2
2024-07-01,70802_G,Online,22274.38,1
2024-07-01,70803_G,Online,20691.345,1
2024-07-01,70804_G,Online,65214.810785,1
2024-07-01,70805_G,Online,45314.876,1
2024-07-01,70806_G,Online,27263.636,1
2024-07-01,70807_G,Online,6366.116,1
2024-07-01,70808_G,Online,106385.95,1
2024-07-01,70809_G,Online,27316.434,1
2024-07-01,70810_G,Online,63947.934,1
2024-07-01,70811_G,Online,86659.505,1
2024-07-01,70812_G,Online,32770.248,1
2024-07-01,70813_G,Online,30683.472,1
2024-07-01,70814_G,Online,14153.75,1
2024-07-01,70815_G,Online,18957.461,1
2024-07-01,70816_G,Online,23510.744,1
2024-07-01,70817_G,Online,24974.38,1
2024-07-01,70818_G,Online,33569.668,2
2024-07-01,70819_G,Online,23510.744,1
2024-07-01,70820_G,Online,106385.95,1
2024-07-01,70821_G,Online,63344.629,1
2024-07-01,70822_G,Online,23881.893,1
2024-07-01,70823_G,Online,27579.339,1
2024-07-01,70824_G,Online,23510.744,1
2024-07-01,70825_G,Online,23510.744,1
2024-07-01,70826_G,Online,17956.461,1
2024-07-01,70827_G,Online,24948.759,1
2024-07-01,70828_G,Online,106385.95,1
2024-07-01,70829_G,Online,22942.149,1
2024-07-01,70830_G,Online,28019.835,1
2024-07-01,70831_G,Online,13848.279,1
2024-07-01,70832_G,Online,46388.43,1
2024-07-01,70833_G,Online,22942.149,1
2024-07-01,70834_G,Online,22942.149,1
2024-07-01,70835_G,Online,18957.461,1
2024-07-01,70836_G,Online,46388.43,1
2024-07-01,70837_G,Online,16617.461,1
2024-07-01,70838_G,Online,46388.43,1
2024-07-01,70839_G,Online,36047.107,1
2024-07-01,70840_G,Online,22806.612,1
2024-07-01,70841_G,Online,32770.248,1
2024-07-01,70842_G,Online,46388.43,1
2024-07-01,70843_G,Online,22806.612,1
2024-07-01,70844_G,Online,22274.38,1
2024-07-01,70845_G,Online,39384.297,1
2024-07-01,70846_G,Online,43126.446,1
2024-07-01,70847_G,Online,6433.058,1
2024-07-01,70848_G,Online,32770.248,1
2024-07-01,70849_G,Online,10892.048,1
2024-07-01,70850_G,Online,37527.273,1
2024-07-01,70851_G,Online,29644.628,1
2024-07-01,70852_G,Online,43126.446,1
2024-07-01,70853_G,Online,14363.056,2
2024-07-01,70854_G,Online,22942.149,1
2024-07-01,70855_G,Online,22806.612,1
2024-07-01,70856_G,Online,27579.339,1
2024-07-01,70857_G,Online,22806.612,1
2024-07-01,70858_G,Online,12131.048,1
2024-07-01,70859_G,Online,8009.917,1
2024-07-01,70860_G,Online,13091.767,1
2024-07-01,70861_G,Online,24507.428,1
2024-07-01,70862_G,Online,46388.43,1
2024-07-01,70863_G,Online,7986.777,1
2024-07-01,70864_G,Online,61537.191,1
2024-07-01,70865_G,Online,23567.728,1
2024-07-01,70866_G,Online,22806.612,1
2024-07-01,70867_G,Online,20942.149,1
2024-07-01,70868_G,Online,29882.521,1
2024-07-01,70869_G,Online,27200.826,1
2024-07-01,70870_G,Online,34909.918,1
2024-07-01,70871_G,Online,17851.345,1
2024-07-01,70872_G,Online,22942.149,1
2024-07-01,70873_G,Online,19913.296,1
2024-07-01,70874_G,Online,46439.669,1
2024-07-01,70875_G,Online,78838.843,1
2024-07-01,70876_G,Online,14558.783,1
2024-07-01,70877_G,Online,23057.461,1
